Date,SPY,GS,MSFT,TLT,MRK
11/15/2017,238.048996,218.39975,78.712967,116.015297,45.168423
11/16/2017,240.072617,220.017456,78.921631,115.00695,45.473392
11/17/2017,239.367126,218.776611,78.162781,115.859467,45.498116
11/20/2017,239.775589,218.877716,78.286095,115.813637,44.591454
11/21/2017,241.344421,218.776611,79.414909,116.180275,44.731579
11/22/2017,241.13092,217.31514,78.836281,116.556122,44.813999
11/24/2017,241.687851,216.873962,78.978561,116.235306,44.797512
11/27/2017,241.567169,216.101883,79.557198,116.070297,44.96236
11/28/2017,244.017868,220.054245,80.515244,116.226143,45.275574
11/29/2017,243.869324,222.543732,79.054428,115.080269,45.629997
11/30/2017,246.004425,228.334167,79.841766,114.695244,45.555817
12/1/2017,245.493835,229.542038,79.927139,116.24305,46.050354
12/4/2017,245.196732,231.109482,76.910675,116.298157,46.33884
12/5/2017,244.31488,228.970383,77.394447,116.876831,45.967941
12/6/2017,244.361328,226.775894,78.523254,117.281006,44.797512
12/7/2017,245.131775,229.182419,78.248161,116.362419,45.143692
12/8/2017,246.468506,230.832901,79.832275,116.371613,45.803089
12/11/2017,247.211151,230.630035,80.84726,116.132813,46.437748
12/12/2017,247.647415,237.591446,81.17926,116.086845,47.039444
12/13/2017,247.619614,235.636734,80.961082,116.959534,46.907566
12/14/2017,246.607773,235.562958,80.335037,117.455551,46.577461
12/15/2017,248.661407,237.121231,82.383965,117.896408,46.768726
12/18/2017,250.23822,239.749023,81.938126,116.821716,46.752098
12/19/2017,249.277176,236.485016,81.416389,115.306091,46.760414
12/20/2017,249.146545,235.286362,81.122353,114.02932,46.660618
12/21/2017,249.65976,240.66185,81.103378,114.693901,47.068104
12/22/2017,249.594406,238.780869,81.112869,114.850403,46.86853
12/26/2017,249.295822,237.628372,81.008514,115.190971,46.851887
12/27/2017,249.417145,235.996292,81.302567,116.691399,46.851887
12/28/2017,249.930252,236.503418,81.312057,116.590134,47.068104
12/29/2017,248.9879,234.899094,81.141319,116.774261,46.793674
1/2/2018,250.77002,235.738159,81.530235,115.513176,46.752098
1/3/2018,252.356171,233.543686,81.909668,116.065475,46.68557
1/4/2018,253.4198,236.807709,82.630585,116.047035,47.442318
1/5/2018,255.108643,235.599823,83.655045,115.715675,47.392422
1/8/2018,255.575119,232.179047,83.740425,115.642044,47.117992
1/9/2018,256.153595,234.142975,83.683495,114.095604,47.234421
1/10/2018,255.761703,234.50264,83.304077,113.957512,47.650219
1/11/2018,257.627777,235.240265,83.550713,114.426987,47.8997
1/12/2018,259.30722,236.992126,84.992554,114.620285,48.781181
1/16/2018,258.420807,238.310623,83.806816,115.098953,51.616913
1/17/2018,260.884033,233.875641,85.504768,114.942451,51.583641
1/18/2018,260.445618,231.404587,85.46682,113.874664,50.835224
1/19/2018,261.630493,236.153076,85.371979,113.27636,50.959953
1/22/2018,263.75769,241.13205,86.899193,113.386787,50.935005
1/23/2018,264.317596,239.813553,87.174263,113.874664,51.309219
1/24/2018,264.214966,244.967789,87.098396,113.257942,50.876801
1/25/2018,264.326874,248.056564,87.582161,114.187698,50.976589
1/26/2018,267.387268,247.236053,89.223183,113.764206,51.591969
1/29/2018,265.614471,251.237656,89.090378,112.97261,51.251015
1/30/2018,262.890045,247.973587,87.971069,112.309822,50.436047
1/31/2018,263.020691,247.005493,90.124336,112.97261,49.271824
2/1/2018,262.722076,251.007126,89.41291,111.335312,49.779099
2/2/2018,257.002594,239.767456,87.06044,110.302208,48.698025
2/5/2018,246.254181,229.689545,83.474823,111.344521,46.901787
2/6/2018,251.105896,238.531952,86.633598,110.652718,46.120083
2/7/2018,249.743683,237.056656,85.002037,109.601173,46.46936
2/8/2018,240.376114,227.144745,80.638573,109.481262,45.513027
2/9/2018,243.986877,229.864777,83.645554,108.789444,45.629448
2/12/2018,247.569748,233.423813,84.546715,109.269096,46.095131
2/13/2018,248.185501,235.609055,85.210709,109.757988,45.654392
2/14/2018,251.53508,242.109436,86.54496,108.540382,45.654392
2/15/2018,254.744736,246.811844,88.308083,108.909378,46.560833
2/16/2018,254.819382,246.756577,87.67907,109.499718,46.810303
2/20/2018,253.223846,244.239349,88.36525,109.02005,45.720928
2/21/2018,251.964264,242.865479,87.193024,107.682556,45.363342
2/22/2018,252.290878,241.049088,87.421768,108.005371,45.379978
2/23/2018,256.312225,245.972824,89.642334,108.964706,45.629448
2/26/2018,259.288544,250.112717,90.938446,109.001602,46.619045
2/27/2018,256.050964,247.042389,89.775734,108.844788,45.504711
2/28/2018,253.457169,243.112686,89.365944,109.536629,45.088913
3/1/2018,249.771667,237.426193,88.489151,110.284317,44.656483
3/2/2018,251.05928,238.665222,88.679771,109.38781,45.205334
3/5/2018,253.960983,243.288361,89.24205,109.092018,45.238598
3/6/2018,254.604813,246.811234,88.93708,109.193703,45.155445
3/7/2018,254.511475,245.350296,89.451721,109.073532,45.296818
3/8/2018,255.743027,246.265671,89.994949,109.702026,45.537971
3/9/2018,260.193604,250.361694,92.005852,108.981087,45.853977
3/12/2018,259.867035,252.77507,92.225029,109.609612,46.036926
3/13/2018,258.187592,248.290619,89.975876,110.164177,46.045246
3/14/2018,256.862701,244.499649,89.442162,111.134674,45.989056
3/15/2018,256.582764,246.515335,89.756676,111.134674,46.366707
3/16/2018,256.861053,247.430725,90.15696,110.737206,46.719166
3/19/2018,253.38559,242.742828,88.527267,110.38604,45.846382
3/20/2018,253.816513,243.353088,88.755997,109.94236,45.854771
3/21/2018,253.329391,242.11409,88.136528,110.062515,45.896744
3/22/2018,246.996872,233.561279,85.572884,111.153145,45.418385
3/23/2018,241.732269,226.774521,83.085472,111.07,44.822536
3/26/2018,248.345764,235.669418,89.375473,110.644821,45.35125
3/27/2018,244.121017,228.623749,85.267891,111.827873,45.107872
3/28/2018,243.399658,230.574707,85.19165,112.123627,46.232422
3/29/2018,246.509735,232.877014,86.98336,112.668968,45.712112
4/2/2018,241.18895,228.70697,84.362511,112.891281,44.705051
4/3/2018,244.280212,231.693558,85.49662,112.020561,45.393208
4/4/2018,246.893799,233.579773,87.993576,111.789055,45.770859
4/5/2018,248.842316,236.529312,88.041237,110.955406,45.762466
4/6/2018,243.296661,231.129501,85.992203,112.168793,44.780582
4/9/2018,244.495697,233.182159,86.506828,112.354027,47.130394
4/10/2018,248.38327,237.23204,88.517754,112.150261,47.40733
4/11/2018,247.081146,233.875656,87.545639,112.548538,47.163952
4/12/2018,249.113907,240.024445,89.184868,111.724182,47.617126
4/13/2018,248.38327,236.631073,88.708351,111.983521,47.977989
4/16/2018,250.42543,238.443344,89.747154,112.020561,49.220036
4/17/2018,253.104584,234.513641,91.557907,112.326256,49.740349
4/18/2018,253.291885,234.855743,91.910553,111.427757,49.446621
4/19/2018,251.886856,235.01297,91.596039,110.520058,49.211643
4/20/2018,249.750931,232.969513,90.53817,109.723488,49.371086
4/23/2018,249.71344,228.078232,90.871742,109.751266,50.562778
4/24/2018,246.35054,224.213287,88.746468,109.251099,50.428497
4/25/2018,246.959381,221.198975,87.974518,108.519363,50.042458
4/26/2018,249.46991,221.994141,89.832932,109.278885,49.85783
4/27/2018,249.704102,221.726013,91.319649,110.12178,49.908188
4/30/2018,247.783768,220.366821,89.127678,110.316299,49.404663
5/1/2018,248.22406,218.831924,90.53817,109.918991,48.657757
5/2/2018,246.556641,216.409409,89.118149,109.798294,48.087093
5/3/2018,246.013275,215.817657,89.65184,110.290314,48.280106
5/4/2018,249.198242,217.23233,90.690659,110.457397,48.464737
5/7/2018,250.041397,219.321976,91.700882,110.281029,48.154232
5/8/2018,250.041397,219.137054,91.310104,110.178886,47.633911
5/9/2018,252.458206,223.510544,92.38707,109.519814,48.632584
5/10/2018,254.818863,225.091675,93.311508,110.40168,48.724895
5/11/2018,255.596359,224.610855,93.111382,110.680191,50.092819
5/14/2018,255.718155,225.526291,93.42585,110.09536,50.084431
5/15/2018,253.957031,223.353363,92.749229,108.842171,49.681602
5/16/2018,255.024948,222.798615,92.988495,108.424431,50.143173
5/17/2018,254.809479,221.078781,92.060051,107.876732,49.572514
5/18/2018,254.172455,219.137054,92.232338,108.805031,49.631252
5/21/2018,256.083466,219.784332,93.41922,108.860725,49.152901
5/22/2018,255.371506,220.061691,93.323502,108.693642,49.052185
5/23/2018,256.074066,219.886047,94.433823,109.482712,49.656418
5/24/2018,255.549561,218.304886,94.098816,110.355286,49.62286
5/25/2018,254.940613,217.297058,94.14666,111.042183,49.589283
5/29/2018,252.00856,209.918503,93.811646,113.474342,49.010227
5/30/2018,255.371506,212.637268,94.711395,112.71315,50.118
5/31/2018,253.807144,209.59375,94.606094,112.527519,49.958549
6/1/2018,256.29895,211.885635,96.472565,111.932922,50.822937
6/4/2018,257.516754,213.314636,97.314888,111.123428,52.048195
6/5/2018,257.704102,211.876373,97.812622,111.383965,51.519485
6/6/2018,259.858673,215.485886,98.099754,110.481422,51.97266
6/7/2018,259.830566,216.617935,96.558739,111.551422,52.023014
6/8/2018,260.598694,216.562302,97.276588,111.216484,52.518158
6/11/2018,260.945313,217.211777,96.721458,111.011795,52.30835
6/12/2018,261.282562,215.857056,96.970284,111.03968,52.400669
6/13/2018,260.44873,216.970551,96.530006,110.983856,52.526539
6/14/2018,261.104553,216.803513,97.075584,111.905014,52.08073
6/15/2018,260.771454,215.198242,95.840843,112.007347,52.478355
6/18/2018,260.235107,214.706482,96.539581,111.905014,51.598507
6/19/2018,259.237701,211.857864,96.539581,112.556328,51.632339
6/20/2018,259.679871,211.393875,97.506325,111.570068,51.843849
6/21/2018,258.052063,210.614456,96.807579,112.156242,51.759247
6/22/2018,258.522552,209.723633,96.108871,112.146904,52.004585
6/25/2018,255.003296,205.566666,94.175385,112.39814,51.674644
6/26/2018,255.567871,205.60376,94.835846,112.556328,51.370075
6/27/2018,253.450714,204.304733,93.361794,113.617043,50.65942
6/28/2018,254.899765,207.311127,94.405113,113.644943,51.014755
6/29/2018,255.266769,204.666565,94.385971,113.254181,51.353157
7/2/2018,255.812576,207.162659,95.72599,113.165558,51.150108
7/3/2018,254.90918,204.49028,94.807114,113.771729,51.361618
7/5/2018,256.98877,204.824326,95.486702,114.098122,52.148407
7/6/2018,259.162415,205.798615,96.826721,114.471161,52.622181
7/9/2018,261.496002,211.551605,97.487175,113.734436,52.469902
7/10/2018,262.43692,210.493805,97.745613,113.725113,52.706772
7/11/2018,260.517334,209.389633,97.611603,114.163391,52.368374
7/12/2018,262.879211,210.837158,99.726952,114.154068,53.011349
7/13/2018,263.086243,210.08551,100.913818,114.443161,53.205929
7/16/2018,262.850952,214.752884,100.416107,113.967598,52.952122
7/17/2018,263.914276,214.363129,101.411545,113.75309,52.901371
7/18/2018,264.469482,214.567276,100.617088,113.29612,53.248222
7/19/2018,263.471985,213.073349,99.927948,114.014198,52.884445
7/20/2018,263.170868,214.984863,101.717842,112.615364,52.892906
7/23/2018,263.660217,216.905594,103.345016,111.225853,53.036728
7/24/2018,264.98703,218.872726,103.048302,111.608215,53.65432
7/25/2018,267.245392,219.624313,106.08252,111.431015,54.559555
7/26/2018,266.614899,220.014053,104.924339,111.216515,54.153469
7/27/2018,264.808228,220.505814,103.067451,111.403008,53.713547
7/30/2018,263.425018,221.721359,100.856392,111.020691,54.830284
7/31/2018,264.72348,220.310989,101.53598,111.626854,55.727058
8/1/2018,264.28125,219.021194,101.727402,110.71743,55.405571
8/2/2018,265.720917,217.118988,102.962143,110.876343,55.177147
8/3/2018,266.859558,217.211777,103.412033,111.42775,55.777817
8/6/2018,267.838165,218.919098,103.498161,111.493195,56.023163
8/7/2018,268.722626,220.682144,104.216034,110.913712,56.327732
8/8/2018,268.609741,219.327393,104.799927,111.025848,56.420788
8/9/2018,268.242798,216.924133,104.972191,111.960503,55.837051
8/10/2018,266.445496,213.054794,104.330902,112.773643,55.896255
8/13/2018,265.44809,210.503067,103.574738,112.540001,56.446175
8/14/2018,267.141785,213.008392,104.866898,112.287628,56.226204
8/15/2018,265.147003,212.720779,103.444862,112.941895,56.996082
8/16/2018,267.292358,216.200394,103.425644,112.932556,58.24818
8/17/2018,268.233368,216.552994,103.367989,113.072739,58.42585
8/20/2018,268.807373,218.779922,102.685783,113.829796,59.364918
8/21/2018,269.437836,221.442993,101.830643,113.446571,58.518917
8/22/2018,269.277802,222.083267,102.868355,113.895256,58.40892
8/23/2018,268.920288,219.299576,103.348763,114.072792,58.349697
8/24/2018,270.538757,218.158234,104.155891,114.297112,58.40892
8/27/2018,272.674774,225.1082,105.308899,113.642853,58.366631
8/28/2018,272.806519,224.894806,105.943069,112.960571,58.062065
8/29/2018,274.274414,224.736542,107.634163,113.110115,58.214336
8/30/2018,273.164032,222.874557,107.566902,113.353127,57.985924
8/31/2018,273.173431,221.394348,107.932014,113.091423,58.028217
9/4/2018,272.702942,221.254684,107.336288,112.437592,57.486774
9/5/2018,271.969025,221.161621,104.242348,112.13781,58.0536
9/6/2018,271.150269,218.331421,104.482567,112.550003,58.696583
9/7/2018,270.623444,217.76355,103.973328,111.594513,58.941917
9/10/2018,271.093994,215.901611,105.097511,112.006691,58.848862
9/11/2018,271.987823,214.318985,106.884689,111.154236,58.442768
9/12/2018,272.053741,212.401108,107.336288,111.416519,59.102657
9/13/2018,273.66272,212.568726,108.489311,111.585159,59.923294
9/14/2018,273.709839,213.415909,108.931297,111.051239,59.62767
9/17/2018,272.260742,212.159103,107.749451,111.051239,60.002579
9/18/2018,273.738068,213.090073,108.77755,109.889618,60.002579
9/19/2018,274.029785,219.318268,107.326691,109.233925,59.62767
9/20/2018,276.250366,221.012619,109.123466,109.739761,60.309307
9/21/2018,275.997955,219.094833,109.786453,109.692902,60.581974
9/24/2018,275.081146,216.823257,110.180389,109.411903,60.309307
9/25/2018,274.825958,216.450867,109.969017,109.299484,60.198547
9/26/2018,274.003571,213.08078,109.51741,110.067596,59.925892
9/27/2018,274.769196,212.01947,109.930603,110.142548,60.258194
9/28/2018,274.797577,208.761063,109.892159,109.85218,60.44566
10/1/2018,275.75235,209.775803,111.083588,109.0457,60.948364
10/2/2018,275.591553,210.464737,110.641609,109.71228,61.135815
10/3/2018,275.74292,212.056686,110.66082,107.806465,60.812035
10/4/2018,273.587708,211.77739,108.374008,107.045975,60.684235
10/5/2018,272.056427,210.129578,107.739845,106.125908,60.522339
10/8/2018,272.056427,209.794449,106.509956,105.769173,60.888721
10/9/2018,271.659424,207.522858,107.864761,106.839439,61.63855
10/10/2018,263.057861,200.056488,102.003593,106.548401,60.028137
10/11/2018,257.263611,198.268997,101.763382,107.843987,58.255833
10/12/2018,260.836517,199.106842,105.280083,107.468445,59.482819
10/15/2018,259.371399,200.363708,103.387215,107.421524,59.184593
10/16/2018,265.042755,206.396393,106.654083,107.665627,60.684235
10/17/2018,265.090057,212.522186,106.375443,107.027199,61.195477
10/18/2018,261.261932,209.422043,104.251976,106.98967,61.527779
10/19/2018,261.120117,211.293304,104.405701,106.754944,61.647057
10/22/2018,259.947998,206.303299,105.337738,106.614136,61.834526
10/23/2018,258.624695,203.473129,103.86763,106.952126,61.434044
10/24/2018,250.788757,194.740646,98.313934,107.759499,60.104824
10/25/2018,255.287964,199.237198,104.059792,107.308846,59.610615
10/26/2018,250.798157,197.701111,102.772263,107.956642,59.985531
10/29/2018,249.408661,199.684082,99.784042,107.712532,60.880199
10/30/2018,253.104523,204.143402,99.668739,107.177429,62.090137
10/31/2018,255.807922,209.813065,102.628136,106.632881,62.720669
11/1/2018,258.530212,211.302582,101.772995,106.73172,62.303146
11/2/2018,256.998901,213.834869,102.003593,105.404732,61.578888
11/5/2018,258.416748,212.931808,103.300743,105.818832,62.303146
11/6/2018,260.051941,212.447708,103.502502,105.75296,62.465046
11/7/2018,265.619415,215.315079,107.576508,105.894119,63.973209
11/8/2018,265.13736,215.659531,107.374733,105.884705,64.314049
11/9/2018,262.547424,207.280807,105.280083,106.67524,63.785748
11/12/2018,257.641693,191.826675,102.685783,107.371696,63.640919
11/13/2018,257.159607,190.895706,102.753052,107.305779,63.572731
11/14/2018,255.401474,188.512421,101.295906,107.371696,63.12965
11/15/2018,258.067017,189.676147,103.52504,107.324608,63.768703
11/16/2018,258.738098,188.167969,104.499695,107.945755,64.808235
11/19/2018,254.36174,184.537186,100.958145,108.24691,65.055336
11/20/2018,249.654495,178.132065,98.150009,108.284561,63.717587
11/21/2018,250.505173,179.305115,99.501007,108.24691,63.726116
11/23/2018,248.832092,176.046722,99.46241,108.359848,63.623867
11/26/2018,252.849304,180.924988,102.743393,108.115135,64.279961
11/27/2018,253.700043,180.282623,103.389946,108.237495,65.046806
11/28/2018,259.541504,184.658203,107.230644,107.710464,65.805145
11/29/2018,258.974426,182.134399,106.333191,108.133965,66.384567
11/30/2018,260.552917,178.24588,107.008682,108.538635,67.603012
12/3/2018,264.003052,179.124542,108.166687,109.309311,67.500771
12/4/2018,255.4487,172.282227,104.721649,111.139313,66.640175
12/6/2018,255.061172,172.076569,105.368202,111.488358,66.776512
12/7/2018,249.134567,167.945023,101.151154,111.695862,65.370613
12/10/2018,249.607193,167.159851,103.824203,112.158104,65.967049
12/11/2018,249.663925,165.262344,104.789192,112.139214,65.702904
12/12/2018,250.921082,165.168839,105.262047,111.639275,66.469757
12/13/2018,250.835999,164.439758,105.619087,111.375175,67.321846
12/14/2018,246.204361,161.495331,102.318794,111.761917,65.644981
12/17/2018,241.374237,157.045929,99.288704,112.412758,64.572075
12/18/2018,241.109573,160.308182,100.33091,113.086006,63.799591
12/19/2018,237.498795,158.204987,100.060715,114.579941,63.318928
12/20/2018,233.632767,157.4198,97.957016,114.16391,63.078613
12/21/2018,228.845749,149.605408,94.791824,114.144989,62.572182
12/24/2018,222.798965,146.146866,90.835327,114.712318,61.070099
12/26/2018,234.055862,152.29744,97.040283,113.483086,63.516331
12/27/2018,235.852798,154.615585,97.638557,113.502045,64.700836
12/28/2018,235.548569,152.39093,96.876213,114.457016,64.692253
12/31/2018,237.611664,156.14856,98.0149,114.891991,65.584908
1/2/2019,237.858871,160.803604,97.580666,115.497131,64.881096
1/3/2019,232.182907,158.448059,93.99086,116.811432,63.550667
1/4/2019,239.960052,163.626541,98.362305,115.459282,65.464752
1/7/2019,241.852036,164.533188,98.48774,115.118889,64.743744
1/8/2019,244.124329,163.925644,99.201859,114.81633,65.224419
1/9/2019,245.265198,164.953842,100.620399,114.636665,64.726585
1/10/2019,246.130402,164.514511,99.973854,113.899139,63.928337
1/11/2019,246.225525,165.383804,99.201859,114.343552,64.288818
1/14/2019,244.723282,167.057007,98.478104,113.91806,62.975597
1/15/2019,247.52803,168.169357,101.334511,113.502045,63.945511
1/16/2019,248.126953,184.218872,101.691528,113.615486,64.039925
1/17/2019,250.009445,186.097717,102.405655,113.643867,64.889671
1/18/2019,253.337082,189.322556,103.939995,113.048172,65.121422
1/22/2019,249.914413,184.779739,101.981049,113.814049,65.087082
1/23/2019,250.437332,184.050598,102.974991,113.7668,64.75235
1/24/2019,250.570389,184.891876,102.482841,114.513771,62.803913
1/25/2019,252.690598,187.640015,103.4189,113.96534,62.615108
1/28/2019,250.770065,186.686584,101.402054,113.851891,62.589348
1/29/2019,250.437332,187.415665,99.33696,114.428658,62.855427
1/30/2019,254.401932,189.266479,102.656548,114.343552,62.975597
1/31/2019,256.636169,185.088181,100.774803,115.326912,63.885426
2/1/2019,256.759827,183.714081,99.182549,114.630379,65.619255
2/4/2019,258.566254,184.817108,102.03894,114.118645,65.979744
2/5/2019,259.650116,185.088181,103.467155,114.639847,66.220078
2/6/2019,259.3078,183.788895,102.318794,114.696709,66.426086
2/7/2019,256.835876,180.470566,101.585388,115.454857,65.936852
2/8/2019,257.149628,179.161926,101.971397,115.947624,66.537659
2/11/2019,257.292236,178.844101,101.566109,115.492752,65.842415
2/12/2019,260.6008,181.797882,103.148689,115.198982,67.395988
2/13/2019,261.447021,181.984818,103.071495,114.763062,67.82515
2/14/2019,260.867065,179.96579,103.158348,115.416946,67.756493
2/15/2019,263.709778,185.546219,104.432137,115.597015,68.503235
2/19/2019,264.166199,185.705093,104.383881,115.890785,68.013977
2/20/2019,264.698608,185.639679,103.841194,115.559074,68.177063
2/21/2019,263.757294,183.545868,106.031403,114.526138,68.520393
2/22/2019,265.39267,183.209381,107.543243,115.208481,69.327225
2/25/2019,265.753876,185.686417,108.144096,114.86731,68.99247
2/26/2019,265.563782,185.92009,108.890305,115.435905,69.301476
2/27/2019,265.449738,185.92009,108.706154,114.128098,69.198479
2/28/2019,264.955292,184.606171,108.570511,113.73954,69.773552
3/1/2019,266.609619,186.013947,109.055054,112.688271,70.08255
3/4/2019,265.639862,183.93045,108.793404,113.571472,69.842224
3/5/2019,265.278503,183.949234,108.250694,113.808884,70.125481
3/6/2019,263.671722,182.766724,108.299141,114.226738,69.318649
3/7/2019,261.466064,180.917801,106.981133,114.967506,69.052559
3/8/2019,260.943146,183.235947,107.097435,115.451828,68.494652
3/11/2019,264.727081,183.921051,109.345787,115.109962,69.413055
3/12/2019,265.725342,184.540466,110.111389,115.917175,69.722076
3/13/2019,267.484253,185.122375,110.964218,115.698746,70.039619
3/14/2019,267.313141,185.328857,111.051437,114.863022,70.442818
3/15/2019,268.63385,186.070267,112.330673,115.622772,70.511971
3/18/2019,269.60791,190.021393,113.939415,115.55632,70.3218
3/19/2019,269.674683,188.75441,114.016937,115.299866,70.805878
3/20/2019,268.863007,182.372513,113.890961,116.505966,70.952812
3/21/2019,271.89975,182.616516,116.507568,116.762367,71.704903
3/22/2019,266.666626,177.342056,113.435478,118.576263,71.134361
3/25/2019,266.466125,176.919739,114.026642,118.766197,71.186226
3/26/2019,268.452393,178.965698,114.268913,118.680702,71.678963
3/27/2019,267.048676,178.346237,113.164124,119.77282,71.134361
3/28/2019,268.060883,179.425537,113.319176,120.190697,71.428276
3/29/2019,269.751129,180.185776,114.297981,120.076752,71.895065
4/1/2019,272.950165,184.643707,115.344643,118.371193,72.007446
4/2/2019,273.083862,185.356995,115.509392,118.590065,71.929649
4/3/2019,273.513641,188.510406,116.265305,117.562172,71.903694
4/4/2019,274.239319,189.796143,115.674141,117.895287,70.754013
4/5/2019,275.56665,189.936935,116.187767,118.047569,70.148895
4/8/2019,275.776764,190.087097,116.22654,117.628792,69.976036
4/9/2019,274.363464,188.285141,115.596611,118.000015,69.846352
4/10/2019,275.299316,190.500046,116.478516,118.285522,69.86364
4/11/2019,275.2229,190.359283,116.614197,117.590744,69.016502
4/12/2019,277.085052,195.061249,117.215042,116.753174,68.662079
4/15/2019,276.903625,187.618835,117.311958,117.048218,67.884079
4/16/2019,277.085052,189.430176,117.040604,116.315376,67.045586
4/17/2019,276.407043,195.117538,118.009712,116.362961,63.89904
4/18/2019,276.951355,193.249924,119.56031,116.972076,63.268002
4/22/2019,277.190002,192.020462,119.938263,116.41053,63.501385
4/23/2019,279.682465,191.588745,121.566399,116.658005,64.486847
4/24/2019,279.061798,188.210068,121.149673,117.609772,64.599228
4/25/2019,278.889862,189.017181,125.161819,117.438446,65.990974
4/26/2019,280.188568,190.593918,125.878967,117.838173,66.241676
4/29/2019,280.627869,194.197815,125.762695,117.086288,66.371315
4/30/2019,280.771057,193.259277,126.56707,117.685905,68.039688
5/1/2019,278.660675,192.142456,123.931046,118.171356,68.04834
5/2/2019,278.059052,192.386475,122.312614,117.60865,68.739883
5/3/2019,280.78064,194.760925,124.919518,117.942482,69.154808
5/6/2019,279.625153,193.73793,124.192703,118.266747,68.705307
5/7/2019,274.955505,190.17157,121.643921,119.172813,67.3395
5/8/2019,274.573517,188.594849,121.634232,118.657806,67.58152
5/9/2019,273.742737,189.233063,121.624542,119.144218,67.711189
5/10/2019,275.117859,189.627258,123.204208,118.982079,67.590179
5/13/2019,268.204132,182.982544,119.540932,119.916748,66.708466
5/14/2019,270.629608,184.212021,120.878326,119.563881,66.924561
5/15/2019,272.214844,184.324631,122.580551,120.298286,67.036949
5/16/2019,274.735901,186.896164,125.411125,119.897659,68.402748
5/17/2019,272.959717,185.291306,124.574615,120.164719,68.04834
5/20/2019,271.154907,185.112946,122.775101,119.916748,68.18663
5/21/2019,273.599518,186.867981,123.436546,119.725983,68.722588
5/22/2019,272.759155,183.498734,124.185516,120.412712,70.001938
5/23/2019,269.426422,180.166992,122.736183,121.767052,70.036545
5/24/2019,270.037567,181.133667,122.79454,121.871971,70.166199
5/28/2019,267.526093,177.792542,122.716728,122.749435,69.37957
5/29/2019,265.730835,177.283493,121.530029,123.121414,68.60157
5/30/2019,266.456604,176.642395,122.29847,124.180084,68.878174
5/31/2019,262.866028,172.04184,120.304405,125.734726,68.471916
6/3/2019,262.19751,172.701721,116.569221,126.575768,69.37957
6/4/2019,267.889038,179.008667,119.798615,125.132614,70.088387
6/5/2019,270.209442,177.651123,122.395737,124.425407,70.615707
6/6/2019,271.966553,178.942719,124.331436,124.826775,70.399582
6/7/2019,274.68811,178.942719,127.813736,125.9067,71.281319
6/10/2019,275.948669,183.00592,128.980972,124.721634,71.298607
6/11/2019,275.881805,183.580994,128.494614,124.798126,71.73082
6/12/2019,275.394836,179.329224,127.90126,124.893661,72.36187
6/13/2019,276.531189,180.4888,128.708633,125.323746,71.661667
6/14/2019,276.225586,180.686783,128.835068,125.639168,72.05896
6/17/2019,276.330627,179.904312,129.224167,125.858948,72.511612
6/18/2019,279.224121,183.816711,131.4711,126.489716,73.547485
6/19/2019,279.85437,184.438919,131.986633,126.671326,74.30481
6/20/2019,282.528107,184.495483,133.21225,127.005806,73.643234
6/21/2019,282.117493,184.72171,133.231689,125.610458,73.617134
6/24/2019,281.772034,186.183014,134.019577,126.547096,74.435387
6/25/2019,279.008453,184.834854,129.7883,126.938942,74.200348
6/26/2019,278.730103,185.730499,130.274673,126.126526,72.720528
6/27/2019,279.718536,187.908218,130.488678,127.015404,72.972961
6/28/2019,281.157898,192.885925,130.303864,126.929337,72.990395
7/1/2019,283.710358,195.016541,131.976883,126.632545,73.773811
7/2/2019,284.449249,194.186905,132.852356,127.609253,74.435387
7/3/2019,286.723511,194.243439,133.708313,128.518967,75.645363
7/5/2019,286.397186,195.996964,133.319229,126.814461,74.513733
7/8/2019,284.823517,193.970093,133.221985,126.986862,73.155777
7/9/2019,285.178497,195.874451,132.735626,126.93895,73.869576
7/10/2019,286.541138,194.177505,134.087677,126.239899,73.834747
7/11/2019,287.21283,199.249451,134.62265,124.554512,70.509491
7/12/2019,288.498718,201.691162,135.109009,124.698135,69.403976
7/15/2019,288.594666,199.466293,135.109009,125.416359,70.47467
7/16/2019,287.663879,203.180695,133.338684,125.042908,71.023079
7/17/2019,285.706299,201.087814,132.550797,126.393089,71.310333
7/18/2019,286.752258,202.237946,132.696716,126.40271,71.980614
7/19/2019,285.159393,201.295197,132.891251,126.10582,70.848976
7/22/2019,285.859894,201.747742,134.651825,126.345268,70.692291
7/23/2019,287.903748,206.866852,135.488358,125.655746,71.406105
7/24/2019,289.256805,209.317993,136.879364,126.201599,71.162361
7/25/2019,287.874969,207.385361,136.363815,125.598289,71.162361
7/26/2019,289.803741,209.421692,137.482407,125.89518,70.883789
7/29/2019,289.27594,207.705887,137.180862,125.933441,71.806519
7/30/2019,288.565887,208.72406,136.51944,126.239899,72.485489
7/31/2019,285.408875,207.526779,132.550797,127.254921,72.24176
8/1/2019,282.923523,199.485153,134.291962,129.782303,72.851105
8/2/2019,280.793274,197.382813,133.16362,130.981628,73.530075
8/5/2019,272.348907,190.133087,128.601608,133.246033,72.354942
8/6/2019,276.168091,194.215179,131.013947,134.311111,73.425629
8/7/2019,276.331207,193.960663,131.58783,134.3591,73.338577
8/8/2019,281.752869,195.148529,135.099274,134.646988,73.756409
8/9/2019,279.83371,195.05423,133.951508,134.378326,74.444092
8/12/2019,276.427185,189.982285,132.083878,137.180008,74.00885
